prompt_id,prompt,seed,kv_mode,method,denoising_step,block,anchors,oracle_anchors,mesh_current_nmse,mesh_rhyme_nmse,mesh_fixed_nmse,mesh_oracle_nmse,mesh_relative_improvement_over_rhyme,mesh_relative_improvement_over_fixed,fixed_relative_improvement_over_rhyme,mesh_win_over_rhyme,mesh_win_over_fixed,mesh_exact_oracle_anchors,headroom_recovery,oracle_regret,swap_gain_spearman,swap_gain_recovery,swap_regret,swap_normalized_regret,swap_top1_exact,swap_chose_noop,swap_noop_correct,swap_prior_gain_spearman,swap_prior_gain_recovery,swap_prior_regret,swap_regret_reduction_vs_prior,operator_block_delta_nmse,operator_relative_l2,non_anchor_cvar10,exact_anchor_delta_error,propagation_plus_1_relative_l2,propagation_plus_3_relative_l2,rhyme_operator_block_delta_nmse,rhyme_operator_relative_l2,operator_nmse_relative_improvement_over_rhyme,operator_l2_relative_improvement_over_rhyme,rhyme_propagation_plus_1_relative_l2,rhyme_propagation_plus_3_relative_l2,propagation_plus_1_relative_improvement_over_rhyme,propagation_plus_3_relative_improvement_over_rhyme,trace_path
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,anchor_only,coframe,20,8,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.1472042391042199,0.25545994334232197,0.17429926338189314,0.14720366143867225,0.4237678237211422,0.15545116916706359,0.31770413356614474,True,True,True,0.9999946639073735,5.776655476463777e-07,0.4212412675913739,,0.0,0.0,True,True,True,0.6701022577705781,,12743.349934895843,12743.349934895843,0.17395674223473365,0.41708121779185126,0.5835262537002563,0.1515119380743102,0.13353572276596334,0.11058387748412123,,,,,,,,,outputs/probe/p2_s0/coframe_anchor_only_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,anchor_only,coframe,20,14,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.12219963090425341,0.18619696831689592,0.13430260506189443,0.12219733914879699,0.34370773053470416,0.09011719580616669,0.27870681098674194,True,True,True,0.9999641911135079,2.2917554564211295e-06,0.8923964766629543,,0.0,0.0,True,True,True,0.47186392629340895,,12486.212565104186,12486.212565104186,0.14216596240399867,0.3770490185692023,0.5535645484924316,0.13072578023098458,0.11343941289134388,0.09765013175734556,,,,,,,,,outputs/probe/p2_s0/coframe_anchor_only_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,anchor_only,coframe,20,20,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.1109190688516052,0.15051062465181425,0.11762348845637516,0.11091741812517007,0.2630482458749919,0.05699898628033406,0.21850375195451474,True,True,True,0.9999583078366231,1.650726435126204e-06,0.5766528298066215,,0.0,0.0,True,True,True,0.6319732712362053,,6979.778645833372,6979.778645833372,0.12402947913607938,0.35217819230622355,0.511387825012207,0.10268829066208925,0.15951878932628658,0.14300596438062652,,,,,,,,,outputs/probe/p2_s0/coframe_anchor_only_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,anchor_only,coframe,40,8,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.12014315333371121,0.21228973222208664,0.1459366484431911,0.1201505978926661,0.4340604603145686,0.17674446675757763,0.31255908179996356,True,True,True,1.0000807969274845,-7.4445589548916e-06,0.5252404576288346,,0.0,0.0,True,True,True,0.6523843272248658,,9046.641493055562,9046.641493055562,0.13962466504968077,0.37366383963354116,0.5378368496894836,0.13170081181525325,0.12347417622434877,0.09728529349551125,,,,,,,,,outputs/probe/p2_s0/coframe_anchor_only_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,anchor_only,coframe,40,14,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.07515092187082349,0.11948382857678476,0.08511805526509311,0.07515298413165357,0.3710368778271219,0.1170977574996023,0.2876186151802704,True,True,True,1.0000465197732165,-2.0622608300768785e-06,0.8949681077250177,,0.0,0.0,True,True,True,0.4301508555229321,,8279.222330729186,8279.222330729186,0.08906662744313351,0.29844032476046783,0.4311620891094208,0.10497117980111008,0.09153359195646556,0.07555439303980216,,,,,,,,,outputs/probe/p2_s0/coframe_anchor_only_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,anchor_only,coframe,40,20,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.08766258050314928,0.13703361960995583,0.10029997373265459,0.08766270022749797,0.36028413499791717,0.12599597745847632,0.26806301973090735,True,True,True,1.0000024249973507,-1.1972434869889081e-07,0.5743444365698086,,0.0,0.0,True,True,True,0.6809355067328136,,9134.486653645785,9134.486653645785,0.10459670174163734,0.32341413349084996,0.46707093715667725,0.11507056134214494,0.14225754096655124,0.12758066779596353,,,,,,,,,outputs/probe/p2_s0/coframe_anchor_only_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,5,8,"[0,2,5,7,11,12,13,16,20]","[0,2,5,7,11,12,14,17,20]",0.2152088707607368,0.23831392992540806,0.24408360431378834,0.21088624447072907,0.09695219734701666,0.11829853805309608,-0.024210395045670116,True,True,False,0.8423991591579842,0.004322626290007736,0.8822719449225473,-1.4286811677698434,6406.617947048624,0.017014098698897473,False,False,True,0.8260402956363269,-8.113588476372188,24040.734646267374,17634.11669921875,0.2152164256127128,0.4639142438131349,0.701491117477417,0.002247861520175726,0.12396958323837022,0.10133152364537476,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,5,14,"[0,2,5,7,10,13,16,18,20]","[0,2,5,7,10,12,14,17,20]",0.24569981550837167,0.2635961281068809,0.24087033182831744,0.21336627498258476,0.06789292667930523,-0.020050139190643412,0.0862144540656863,True,False,False,0.3562883720608131,0.03233354052578691,0.912584792953326,0.15287873408491112,46324.756890191,0.10186323213064262,False,False,True,0.8273362356990989,1.0,0.0,-46324.756890191,0.24574146456099502,0.49572317331449717,0.8909960985183716,0.002775931833738843,0.10629057416784748,0.08291343518660221,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,5,20,"[0,2,5,7,10,12,15,18,20]","[0,2,5,7,9,11,13,16,20]",0.13990539184525896,0.15269432403471075,0.14038330209011865,0.12474019927371839,0.08375512495503491,0.0034043240025291117,0.08062527551314573,True,True,False,0.4574971421497579,0.015165192571540573,0.6446086868482332,0.5362211725201662,14426.765711805434,0.03376998794244656,False,False,True,0.4287131720157943,1.0,0.0,-14426.765711805434,0.13991634252650187,0.3740539299706686,0.611918568611145,0.0015354843434811712,0.13472611791863004,0.12903002840806488,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,20,8,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.16998612341093802,0.2895568775026523,0.1967344359017401,0.16999321214215082,0.4129439270204142,0.13596151770888576,0.32056721429475266,True,True,True,1.000059288339743,-7.088731212800958e-06,0.48737470891971246,,0.0,0.0,True,True,True,0.4959603118355776,,16234.114366319438,16234.114366319438,0.1699912407646034,0.41229994029177763,0.5932930707931519,0.0021783558584726978,0.11847343279856408,0.09779511063094382,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,20,14,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.1640051503282147,0.2663855460422742,0.18142725944990254,0.16401527611726555,0.384331647250156,0.09602806752696723,0.3189297912540989,True,True,True,1.0000989133764937,-1.0125789050852152e-05,0.8560899058418548,,0.0,0.0,True,True,True,0.03650906145590766,,17324.434244791628,17324.434244791628,0.16404211038350883,0.4050211233793971,0.6594521403312683,0.0023527322518265264,0.10020442167287162,0.08900832955402473,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,20,20,"[0,2,5,7,10,12,14,17,20]","[0,2,4,7,10,12,14,17,20]",0.10682932230433008,0.15207077058200028,0.1121711641316439,0.10640981679398999,0.2975025910931049,0.047622237574753506,0.26237525000796613,True,True,False,0.9908125986091372,0.0004195055103400902,0.5847929533259086,0.0,1114.103515625,0.003906108036710943,False,True,False,0.15338665586716616,-6.919930094516993,8823.62196180562,7709.51844618062,0.10684547441318687,0.3268722600851698,0.4808781147003174,0.0016069048527122918,0.13096905775172835,0.12373122895443411,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,40,8,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.1333996226744282,0.2387182001988812,0.1658382294436356,0.13339958427776602,0.441183694568365,0.1956039139951895,0.30529708541086414,True,True,True,0.9999996354237867,3.839666218308224e-08,0.46755087577199556,,0.0,0.0,True,True,True,0.6713374506429077,,13666.757921006938,13666.757921006938,0.13340672369053747,0.36524885173062144,0.5445402264595032,0.0019966588377751055,0.10975861971930974,0.08516407286023545,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,40,14,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.10304931779528362,0.17391595573530633,0.11741958605109123,0.10305641079141947,0.4074763447689591,0.12238391173985975,0.3248486859377094,True,True,True,1.0001000993746356,-7.092996135854568e-06,0.8777969018932874,,0.0,0.0,True,True,True,0.24136883669130302,,11927.05175781247,11927.05175781247,0.1030496812630234,0.32101352193174576,0.5152568221092224,0.002075814408962622,0.08563983535920246,0.07270854064782951,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p2_s0,A gymnast performs a fast cartwheel and lands upright.,0,full_kv,coframe,40,20,"[0,2,5,7,10,12,14,17,20]","[0,2,5,7,10,12,14,17,20]",0.10467777105355959,0.15377497726925105,0.11435270375089224,0.1046768836624387,0.31927955436940236,0.08460606859290949,0.25636338381200147,True,True,True,0.9999819261593332,8.87391120890646e-07,0.6682393439303432,,0.0,0.0,True,True,True,0.4653639769160676,,8336.711154513905,8336.711154513905,0.10470039226474737,0.32357439989088654,0.4659516215324402,0.0017551137575300545,0.12053888641169437,0.1032396938269224,,,,,,,,,outputs/probe/p2_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,5,8,"[0,1,2,4,5,6,7,14,20]","[0,1,2,4,5,6,8,13,20]",0.1927523888035861,0.2814797396116184,0.2596353484976942,0.18933884382382019,0.3152175390330294,0.2576034429868939,0.0776055539345913,True,True,False,0.9629529868297855,0.0034135449797659256,0.4775944112584793,-2.343027322448486,13679.96981181798,0.04621571833195648,False,False,True,0.6218689885592791,-1.9301798436761588,11990.56063213048,-1689.4091796875,0.21698358930680742,0.4658149732531227,0.7064208984375,0.13718744269593866,0.12668584464265542,0.10715355625131465,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,5,14,"[0,1,2,4,7,10,14,17,20]","[0,1,3,5,6,7,11,15,20]",0.2073201300855202,0.3048979096411324,0.2372079973818459,0.17782352081522074,0.32003426875068486,0.1259985650830046,0.22200844977572376,True,True,False,0.7678791962500879,0.029496609270299456,0.1919206236711552,-1.419780557043413,88941.84852430568,0.26226237489755583,False,False,True,0.7525361952009719,0.0,36756.16297743068,-52185.685546875,0.23490324390851652,0.4846681791788239,0.986478328704834,0.17249051736766483,0.09668914784624845,0.08042226859387974,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,5,20,"[0,1,2,4,7,10,14,17,20]","[0,1,3,5,6,7,12,16,20]",0.12773415949603373,0.1343979292035576,0.12833618970240868,0.10087770614420691,0.049582383798719015,0.004691040054804191,0.04510292336400413,True,True,False,0.19879848936938854,0.02685645335182682,0.36322770071884175,0.0,46247.616319444496,0.12120611322948521,False,True,False,0.7825250582160576,0.0,46247.616319444496,0.0,0.13994107828643967,0.37408699293939596,0.7255048155784607,0.08810215066794794,0.14700337360480797,0.13395762736070152,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,20,8,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.10929122465223975,0.3339424995034435,0.14486879033500713,0.10929612058065158,0.672724421675137,0.24558475017631287,0.5661864226613262,True,True,True,1.0000217939342504,-4.895928411824402e-06,0.8516351118760758,,0.0,0.0,True,True,True,0.4643110256150653,,23444.322048611124,23444.322048611124,0.13357047925047139,0.36547295283026265,0.49602019786834717,0.16548590619934214,0.12458551181624919,0.1102285964242087,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,20,14,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.09515115002911587,0.3096326596303111,0.1264070297138795,0.09515571171979491,0.6926966614480446,0.24726377761989077,0.5917516263794511,True,True,True,1.0000212689089596,-4.561690679041885e-06,0.8853295535081502,,0.0,0.0,True,True,True,0.301468057102359,,21320.646918402752,21320.646918402752,0.13220148019837227,0.3635952147627527,0.47641465067863464,0.17339893766503817,0.09446322346833301,0.09141153446871579,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,20,20,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.07581899092257277,0.17383194084733733,0.09025873482361807,0.07581803693273642,0.5638374020735435,0.15998167855181192,0.48077013704354205,True,True,True,0.9999902667907485,9.539898363497556e-07,0.6944011339475549,,0.0,0.0,True,True,True,0.5615065303229726,,17210.527777777752,17210.527777777752,0.09654341485507553,0.31071436216415155,0.41451483964920044,0.12286716338814065,0.154613681378141,0.14719849119918282,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,40,8,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.07723263448296155,0.25648394348639325,0.10679589814811906,0.07723379775704545,0.6988792614729162,0.27682021667307066,0.5836156575868278,True,True,True,1.000006489668832,-1.16327408389294e-06,0.8272349903816949,,0.0,0.0,True,True,True,0.5130302723499038,,18076.11176215281,18076.11176215281,0.0933004174082801,0.30545117025194074,0.42180243134498596,0.1266337189941926,0.10710128709457516,0.08785313783514873,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,40,14,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.056677538469589346,0.19264025098560594,0.07793598911105573,0.056679032501238104,0.7057855864513783,0.2727680867843215,0.5954324773129624,True,True,True,1.0000109886603357,-1.494031648757721e-06,0.9047686544497316,,0.0,0.0,True,True,True,0.3524551989470487,,14934.388454861124,14934.388454861124,0.07606658908587478,0.2758017205999172,0.37119174003601074,0.12483034363470269,0.0786394881614797,0.06667213485147809,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,anchor_only,coframe,40,20,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.06169992576860618,0.17094841423849685,0.07889163217515398,0.061699256974104125,0.6390728393506699,0.2179154611528259,0.5385062065267879,True,True,True,0.999993878263972,6.687945020567021e-07,0.8071681684722082,,0.0,0.0,True,True,True,0.5118760757314974,,16712.891276041628,16712.891276041628,0.08410958353466562,0.290016522864932,0.3837064802646637,0.12695885416884514,0.14043580109024126,0.1248160620896094,,,,,,,,,outputs/probe/p3_s0/coframe_anchor_only_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,5,8,"[0,1,2,4,5,6,7,14,20]","[0,1,2,4,5,6,8,13,20]",0.19761350576896888,0.301869614284,0.2583035566709697,0.19312579355321186,0.3453680118229674,0.23495631141970133,0.14432077808282878,True,True,False,0.9587313358533995,0.004487712215757028,0.536640680368533,-1.5122325652126982,12536.160636780784,0.04103840704314959,False,False,True,0.6500151867976106,-1.192815731796769,10942.255363343284,-1593.9052734375,0.19762933481302886,0.4445552100842244,0.6885218620300293,0.0023131981299502865,0.11612717690345177,0.0977862567613895,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,5,14,"[0,1,2,4,7,10,14,17,20]","[0,1,2,4,6,7,11,15,20]",0.22374292519839625,0.35637043853252626,0.2596610710470737,0.19565118395372044,0.3721619387967977,0.13832703417512238,0.27137314723321476,True,True,False,0.8252123473426046,0.02809174124467581,0.3242482535182748,-1.7323887856835203,104465.935655382,0.2846746522841641,False,False,True,0.7587526576895819,0.0,38232.45659722225,-66233.47905815975,0.2237695042898463,0.4730428144363323,1.0149691104888916,0.0026042554976471364,0.09244021726960236,0.07377474008282553,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,5,20,"[0,1,4,7,9,12,14,17,20]","[0,1,2,4,5,6,7,14,20]",0.15292188163752243,0.13823833876098984,0.1370955451534292,0.10562262311748015,-0.10621903451776875,-0.11544019513093104,0.008266835508899607,False,False,False,-0.45019839628919855,0.047299258520042284,0.6119064493267187,0.39822033707302795,50225.37326388876,0.10695340432940509,False,False,True,0.8626101042826769,1.0,0.0,-50225.37326388876,0.15293239380411883,0.3910657154547287,0.7576818466186523,0.0013715171732793733,0.14688361847346906,0.13790262412645074,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,20,8,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.13923239791685688,0.4411621888418953,0.17878319342008217,0.139237404989985,0.6843963480135073,0.22122211124338645,0.5947449760157144,True,True,True,1.0000165838427182,-5.007073128115991e-06,0.9069758023691404,,6739.783203125,0.032764534403343155,False,False,False,0.23823023185177686,,13326.876193576376,6587.092990451376,0.1392426886629019,0.3731523665513886,0.5387467741966248,0.0021391146720872935,0.10759908694085532,0.09057550877310999,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,20,14,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.1408652383644255,0.4405136338355196,0.1902053712600156,0.14086084686501865,0.6802250201930817,0.2594045192769077,0.568219104585001,True,True,True,0.9999853447069482,4.391499406841692e-06,0.8848638250480916,,0.0,0.0,True,True,True,0.11197732104890148,,25562.715386284748,25562.715386284748,0.14089399448489676,0.37535848796170407,0.5480676889419556,0.002402017974600135,0.08747418871560973,0.08045126386024135,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,20,20,"[0,1,3,6,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.08440338139519417,0.17299227746010742,0.0970099169156397,0.08211392337027242,0.5120974032227661,0.12995099801403026,0.4392240027130084,True,True,False,0.9748074439964155,0.0022894580249217533,0.4741723195302217,1.0,0.0,0.0,True,False,True,0.4872329654753468,0.253337250988047,4887.157552083372,4887.157552083372,0.08442055572182929,0.29055215662911416,0.45386597514152527,0.0014186292909994162,0.12201717719261522,0.11280784767960744,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,40,8,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.09603986367677601,0.36253797514624525,0.13378629056177366,0.09604000644577101,0.7350901967220559,0.28213972243717184,0.6309730297693498,True,True,True,1.0000005357226385,-1.4276899500120788e-07,0.8712767034524653,,0.0,0.0,True,True,True,0.31489318619013873,,18847.619791666657,18847.619791666657,0.09605407005948495,0.3099259105971699,0.4366401433944702,0.0019498200514258403,0.09781002019010009,0.07909246415028923,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,40,14,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.08759609925904194,0.30609606185894783,0.12907628714483643,0.08760456716725903,0.7138280749936368,0.3213617993152344,0.5783144469061609,True,True,True,1.0000387562373036,-8.467908217096864e-06,0.8573250987141845,,0.0,0.0,True,True,True,0.24294826364280653,,23249.032335069438,23249.032335069438,0.08760990215553786,0.29598969940783054,0.41661202907562256,0.0021372489133943185,0.07825776306329393,0.0738130702143316,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p3_s0,"Two dancers cross paths, exchange positions, and continue in opposite directions.",0,full_kv,coframe,40,20,"[0,1,3,5,8,11,14,17,20]","[0,1,3,5,8,11,14,17,20]",0.07267432759263946,0.19027540957322034,0.09212305186927337,0.07267399670206476,0.6180571743051565,0.21111680390519952,0.5158436285807952,True,True,True,0.9999971863384408,3.308905747040347e-07,0.4699402652627316,,0.0,0.0,True,True,True,0.621666497924471,,14355.700954861124,14355.700954861124,0.07269212371598116,0.26961476909839555,0.3754780888557434,0.0017103647297902853,0.11203984690763263,0.09710385600503435,,,,,,,,,outputs/probe/p3_s0/coframe_full_kv_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,5,8,"[0,2,3,4,5,6,8,14,20]","[0,1,3,4,5,6,9,14,20]",0.20760928223299355,0.27557271486213436,0.2968880822768071,0.20407392693234405,0.24662613155711763,0.30071533811375223,-0.07734933926726574,True,True,False,0.9505536331032477,0.0035353553006494953,0.37869798521818365,-16.163991950692672,48226.97894965275,0.1654915353435536,False,False,True,0.3176065606965678,-16.38841425873104,48857.555447048624,630.5764973958721,0.24016161579281547,0.4900628692247715,0.7814040184020996,0.16462144290109543,0.11826270837375676,0.09630211557185946,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,5,14,"[0,2,3,5,8,11,14,17,20]","[0,2,3,4,6,8,12,16,20]",0.2125044111279962,0.24355692914570248,0.25045462500693483,0.17100166127328187,0.12749593340097423,0.15152530674124234,-0.02832067182578884,True,True,False,0.4279843342637541,0.04150274985471433,0.39864331274678544,0.0,42723.869357638876,0.11498962107605992,False,True,False,0.802389389490736,0.5650863641625486,18581.193359375,-24142.675998263876,0.22671989666092623,0.47615112796351355,0.962973952293396,0.12498185606910268,0.09290980570204099,0.07582266834429433,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,5,20,"[0,2,3,5,8,11,14,17,20]","[0,1,3,4,5,6,8,14,20]",0.13427333762458943,0.12256984759653367,0.13668548155993837,0.10437964684127304,-0.0954842504706414,0.017647404156023592,-0.11516400028389936,False,True,False,-0.6433953195745299,0.029893690783316385,0.4501569302419763,0.0,46552.378255208314,0.12079292062962918,False,True,False,0.7646856332894604,0.7080613566822189,13590.438151041686,-32961.94010416663,0.14332112299674846,0.37857776347369965,0.7208525538444519,0.0809657127477332,0.13333651705753932,0.10873383644382148,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,20,8,"[0,2,4,6,8,11,14,17,20]","[0,2,4,6,8,11,14,17,20]",0.08251994034652636,0.22404787764129588,0.10406181949022933,0.08251651598013962,0.6316861323781784,0.20701040255908265,0.5355375797987522,True,True,True,0.9999758048933711,3.4243663867422613e-06,0.47042624278627115,,0.0,0.0,True,True,True,0.502662751847727,,19047.321397569438,19047.321397569438,0.09956831505977386,0.31554447398072727,0.4419914782047272,0.13757669216281082,0.1174749835750042,0.09843398804478753,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,20,14,"[0,2,4,6,8,11,14,17,20]","[0,2,4,6,8,11,14,17,20]",0.06854490886527004,0.1935847378827951,0.08656731914128739,0.06854684446794317,0.6459178052209353,0.2081895391331548,0.5528195038097521,True,True,True,1.0000154801286254,-1.9356026731282006e-06,0.8815024805102764,,0.0,0.0,True,True,True,0.12882454186493875,,19065.638671875,19065.638671875,0.08228553621431403,0.28685455585420644,0.4144861698150635,0.11316223952472831,0.09141598122187754,0.08224527766355898,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,20,20,"[0,2,4,6,8,11,14,17,20]","[0,2,4,6,8,11,14,17,20]",0.0668971550110995,0.1369957468820096,0.07732882642162964,0.06689809625665946,0.5116844388700911,0.13490016457319853,0.4355384880069987,True,True,True,1.0000134276334738,-9.412455599655534e-07,0.3855826668016604,,0.0,0.0,True,True,True,0.42638452971550067,,15536.207465277723,15536.207465277723,0.08883146697253694,0.29804608196139226,0.4106924533843994,0.13260538946454306,0.13843728611127024,0.12238495906237956,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,40,8,"[0,2,4,6,8,11,14,17,20]","[0,2,4,6,8,11,14,17,20]",0.07088600691243492,0.21114044875088353,0.09190485340814819,0.07088680772160079,0.664270833315929,0.22870224712038723,0.5647217103503309,True,True,True,1.0000057097210453,-8.008091658684435e-07,0.6709932165637339,,0.0,0.0,True,True,True,0.2807532651614863,,15647.942925347204,15647.942925347204,0.08119145946130533,0.28494115087383454,0.40773719549179077,0.10939289447557213,0.09704686832470848,0.07413276865078182,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
p4_s0,A brown dog jumps to catch a small yellow ball thrown through the air.,0,anchor_only,coframe,40,14,"[0,2,4,6,8,11,14,17,20]","[0,2,4,6,8,11,14,17,20]",0.05170705883563537,0.1504573932626553,0.0669070719187144,0.051708393641271354,0.6563342105404569,0.22718096379326794,0.5553088454622239,True,True,True,1.0000135171560331,-1.3348056359871463e-06,0.8563531436671054,,0.0,0.0,True,True,True,0.13779487698693935,,13203.894965277752,13203.894965277752,0.0619462991056466,0.24889013460892057,0.36536574363708496,0.09632290696724857,0.07490148300854906,0.0649181094727874,,,,,,,,,outputs/probe/p4_s0/coframe_anchor_only_seed0/trace.json
